=== BÁO CÁO CÁC LỖI FORMAT/BIẾN THẬT SỰ CẦN FIX (285 LỖI) ===

@@ lang_confirmbox.db||ConfirmBox||165
Khi ở <color=Highlight>Vũ Kiếm Thức</color>, <color=Highlight>Đánh Thường·Vũ Kiếm Thức</color> được thay bằng <color=Highlight>Đánh Thường·Yên Tượng Phong Hoa</color>, tiêu hao thể lực thực hiện tối đa 3 đoạn tấn công, gây <color=Dark>sát thương Hủy Diệt</color>, sát thương lần này là <color=Highlight>sát thương Đánh Mạnh</color>.
<color=Highlight>Đánh Thường·Yên Tượng Phong Hoa</color> đoạn 2, 3 có thể thi triển ở tầm thấp, sau khi thi triển đoạn 3 thoát khỏi <color=Highlight>Đánh Thường·Yên Tượng Phong Hoa</color>, số đoạn liên đòn này sẽ không bị đặt lại.
Trong thời gian <color=Highlight>Linh Phong Tự Thanh</color>, thi triển né tránh phản công được tính là thi triển chuỗi liên đòn <color=Highlight>Đánh Thường·Yên Tượng Phong Hoa</color>.
<size=10></size>
<size=40><color=Title>Vũ Thệ</color></size>
Khi nhân vật trong đội thêm <color=Highlight>【<te href=850012>Hiệu Ứng Hư Yên</te>】</color> cho mục tiêu, Ương Ương: Xuanling nhận 1 tầng <color=Highlight>Vũ Thệ</color>, kéo dài {17} giây, <color=Highlight>Vũ Thệ</color> có khoảng cách nhận {18} giây, cộng dồn tối đa {19} tầng, khi Ương Ương: Xuanling là nhân vật ra sân, mỗi tầng khiến sát thương bạo kích của <color=Highlight>Đánh Mạnh·Thương Kiếm Thức</color>, <color=Highlight>Đánh Mạnh·Vũ Kiếm Thức</color>, <color=Highlight>Tấn Công Trên Không·Thích Vũ Phong Lạc</color>, <color=Highlight>Đánh Thường·Yên Tượng Phong Hoa</color>, <color=Highlight>Né Tránh Phản Công·Yên Tượng Phong Hoa</color> tăng {20}, tối đa tăng {21}.
<size=10></size>
<size=40><color=Title>Điệp Âm</color></size>
Trước khi <color=Highlight>Đánh Thường·Thương Kiếm Thức</color> đoạn 4, <color=Highlight>Đánh Thường·Vũ Kiếm Thức</color> đoạn 4, <color=Highlight>Đánh Mạnh·Thương Kiếm Thức</color>, <color=Highlight>Đánh Mạnh·Vũ Kiếm Thức</color> của Ương Ương: Xuanling đánh trúng mục tiêu, ghi lại số tầng <color=Highlight>【<te href=850012>Hiệu Ứng Hư Yên</te>】</color> cao nhất được thêm cho mục tiêu trong phạm vi nhất định, sau một khoảng thời gian sao chép lên tất cả mục tiêu trong phạm vi.
<size=10></size>
<size=40><color=Title>Quy tắc nhận 【Lưu Hưởng】</color></size>
Giới hạn <color=Highlight>【Lưu Hưởng】</color> là {22} điểm.
Khi thi triển <color=Highlight>Kỹ Năng Cộng Hưởng·Kiếm Thức Lưu Chuyển·Thương</color>, <color=Highlight>Kỹ Năng Cộng Hưởng·Kiếm Thức Lưu Chuyển·Vũ</color> hồi {23} điểm <color=Highlight>【Lưu Hưởng】</color>.
Khi thi triển Giải Phóng Cộng Hưởng <color=Highlight>Tài Vũ Tịch Vạn Âm</color> tiêu hao toàn bộ <color=Highlight>【Lưu Hưởng】</color>.
Khi thi triển <color=Highlight>Đánh Thường</color> gây sát thương, và tiêu hao <color=Highlight>【Lưu Hưởng】</color>.
<size=10></size>
<size=40><color=Title>Quy tắc nhận 【Thương Linh】</color></size>
Giới hạn <color=Highlight>【Thương Linh】</color> là {24} điểm.
Khi thi triển <color=Highlight>Kỹ Năng Cộng Hưởng·Kiếm Thức Lưu Chuyển·Thương</color>, <color=Highlight>Kỹ Năng Cộng Hưởng·Kiếm Thức Lưu Chuyển·Vũ</color>, <color=Highlight>Kỹ Năng Biến Tấu·Vũ Hiệp Thương Không</color> hồi {25} điểm <color=Highlight>【Thương Linh】</color>.
Khi thi triển <color=Highlight>Đánh Mạnh·Thương Kiếm Thức</color>, <color=Highlight>Đánh Mạnh·Vũ Kiếm Thức</color> tiêu hao toàn bộ <color=Highlight>【Thương Linh】</color>.

@@ lang_multi_text.db||MultiText||Skill_1006009_SkillDescribe
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 攻击目标，造成秧秧·玄翎{0}攻击的<color=Dark>湮灭伤害</color>。
队伍中除秧秧·玄翎以外的角色，获得<color=Highlight>移宫换羽</color>状态，持续{1}秒，<color=Highlight>移宫换羽</color>持续期间为目标附加<color=Highlight>【<te href=850012>虚湮效应</te>】</color>后，该角色湮灭伤害加深{2}。
施放该技能时，重置该技能效果。
# Hiện tại : Tấn công mục tiêu, gây <color=Dark>sát thương Hủy Diệt</color> bằng {3} tấn công của Ương Ương: Xuanling.
Khi nhân vật trong đội ngoài Ương Ương: Xuanling thêm <color=Highlight>【<te href=850012>Hiệu Ứng Hư Yên</te>】</color> cho mục tiêu trong {2} giây, sát thương Hủy Diệt của nhân vật đó được khuếch đại {0}, kéo dài {1} giây.

@@ lang_multi_text.db||MultiText||Skill_1005501_SkillDescribe
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{3}', '{4}', '{5}', '{6}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}', '{4}']
# Gốc Trung: <size=40><color=Title>普攻</color></size>
进行最多{0}段的连续攻击，造成<color=Thunder>导电伤害</color>。
<size=10></size>
<size=40><color=Title>格挡架势</color></size>
长按<color=Highlight>普攻</color>，消耗耐力进入<color=Highlight>格挡架势</color>。
<color=Highlight>格挡架势</color>下免疫打断，受到的伤害降低{1}%，持续消耗耐力；松开<color=Highlight>普攻</color>键时，结束<color=Highlight>格挡架势</color>，并施放<color=Highlight>普攻·逆转一击</color>，造成<color=Thunder>导电伤害</color>。
若施放<color=Highlight>普攻·逆转一击</color>的一定时间内受到敌方目标攻击,免疫此次伤害并短暂停滞目标,随后会施放<color=Highlight>普攻·逆转一击·崩解</color>，造成<color=Thunder>导电伤害</color>。
施放<color=Highlight>普攻·逆转一击</color>后一定时间内短按<color=Highlight>普攻</color>，将会施放<color=Highlight>普攻</color>第{3}段。
施放<color=Highlight>普攻·逆转一击·崩解</color>后一定时间内短按<color=Highlight>普攻</color>，将会施放<color=Highlight>空中攻击·湮灭</color>。
<color=Highlight>格挡架势</color>下可消耗耐力向对应方向进行<color=Highlight>闪避·瞬身</color>，施放该技能一定时间内可以触发成功<color=Highlight>闪避</color>。
<size=10></size>
<size=40><color=Title>空中攻击</color></size>
消耗耐力进行空中下落攻击，造成<color=Thunder>导电伤害</color>。
<size=10></size>
<size=40><color=Title>空中攻击·湮灭</color></size>
进行最多{4}段的连续攻击，造成<color=Dark>湮灭伤害</color>，施放该技能第{5}段后，在一定时间内短按<color=Highlight>普攻</color>，将会施放<color=Highlight>普攻·克敌</color>。
<size=10></size>
<size=40><color=Title>闪避反击</color></size>
成功<color=Highlight>闪避</color>后一定时间内短按<color=Highlight>普攻</color>，将会攻击目标，造成<color=Thunder>导电伤害</color>。
施放该技能后在一段时间内短按<color=Highlight>普攻</color>，将会施放<color=Highlight>普攻</color>第{6}段。
<size=10></size>
<size=40><color=Title>空中闪避反击</color></size>
空中成功<color=Highlight>闪避</color>后一定时间内短按<color=Highlight>普攻</color>，消耗耐力进行空中下落攻击，造成<color=Thunder>导电伤害</color>。
# Hiện tại : <size=40><color=Title>Đánh Thường</color></size>
Thực hiện tối đa {0} đoạn tấn công liên tục, gây <color=Thunder>sát thương Điện Từ</color>.
<size=10></size>
<size=40><color=Title>Tư Thế Cách Đáng</color></size>
Nhấn giữ <color=Highlight>Đánh Thường</color>, tiêu hao thể lực để vào <color=Highlight>Tư Thế Cách Đáng</color>.
Trong <color=Highlight>Tư Thế Cách Đáng</color>miễn nhiễm gián đoạn, sát thương nhận vào giảm {1}%, liên tục tiêu hao thể lực; khi thả phím <color=Highlight>Đánh Thường</color>, kết thúc <color=Highlight>Tư Thế Cách Đáng</color>, và thi triển <color=Highlight>Đánh Thường·Đòn Phản Công</color>, gây <color=Thunder>sát thương Điện Từ</color>.
Nếu trong một khoảng thời gian sau khi thi triển <color=Highlight>Đánh Thường·Đòn Phản Công</color>bị mục tiêu địch tấn công, miễn nhiễm sát thương lần này và làm ngưng trệ kẻ địch xung quanh, sau đó trong một khoảng thời gian miễn nhiễm gián đoạn và sát thương nhận vào giảm {2}%, trong một khoảng thời gian nhấn nhanh đánh thường có thể thi triển <color=Highlight>Đánh Thường·Đòn Phản Công·Băng Giải</color>, gây <color=Thunder>sát thương Điện Từ</color>.
Trong một khoảng thời gian sau khi thi triển <color=Highlight>Đánh Thường·Đòn Phản Công</color>nhấn nhanh <color=Highlight>Đánh Thường</color>, sẽ thi triển <color=Highlight>Đánh Thường</color>đoạn {3}.
Trong <color=Highlight>Tư Thế Cách Đáng</color>có thể tiêu hao thể lực để <color=Highlight>Thuấn Thân</color>về hướng tương ứng, trong thời gian <color=Highlight>Thuấn Thân</color>chịu đòn được tính là né tránh thành công.
<size=10></size>
<size=40><color=Title>Tấn Công Trên Không</color></size>
Tiêu hao thể lực để thực hiện đòn đáp đất trên không, gây <color=Thunder>sát thương Điện Từ</color>.
<size=10></size>
<size=40><color=Title>Né Tránh Phản Công</color></size>
Trong một khoảng thời gian sau khi <color=Highlight>Né Tránh</color>thành công, nhấn nhanh <color=Highlight>Đánh Thường</color>, sẽ tấn công mục tiêu, gây <color=Thunder>sát thương Điện Từ</color>.
Trong một khoảng thời gian sau khi thi triển kỹ năng này nhấn nhanh đánh thường, sẽ thi triển <color=Highlight>Đánh Thường đoạn {4}</color>.

@@ lang_multi_text.db||MultiText||Skill_1005507_SkillDescribe
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{10}', '{11}', '{12}', '{13}', '{14}', '{1}', '{2}', '{3}', '{4}', '{5}', '{6}', '{7}', '{8}', '{9}'] nhưng Dịch có ['{0}', '{10}', '{11}', '{1}', '{2}', '{3}', '{4}', '{5}', '{6}', '{7}', '{8}', '{9}']
# Gốc Trung: <size=40><color=Title>超负荷</color></size>
<color=Highlight>【<te href=130901>电涌</te>】</color>达到上限时，<color=Highlight>共鸣技能</color>替换为共鸣技能<color=Highlight>超负荷</color>。
施放该技能后一定时间内短按<color=Highlight>普攻</color>，将会施放<color=Highlight>普攻</color>第{0}段。
可在空中施放。
短按施放共鸣技能<color=Highlight>超负荷</color>，造成<color=Thunder>导电伤害</color>，随后清空<color=Highlight>【<te href=130901>电涌</te>】</color>并使队伍中的角色获得{1}%攻击加成，持续{2}秒。
长按施放共鸣技能<color=Highlight>超负荷</color>，消耗{3}点协奏能量，造成<color=Thunder>导电伤害</color>，随后清空<color=Highlight>【<te href=130901>电涌</te>】</color>并进入<color=Highlight><te href=130903>临界共鸣</te></color>状态。
<size=10></size>
<size=40><color=Title>临界共鸣</color></size>
<color=Highlight><te href=130903>临界共鸣</te></color>状态下，解锁共鸣技能<color=Highlight>千声翻涌</color>，处于战斗状态时每秒消耗{4}%上限的<color=Highlight>【<te href=130902>霆怒</te>】</color>：
地面短按<color=Highlight>共鸣技能</color>进行至多{5}段的连续攻击，前{6}段为<color=Highlight>千声翻涌·衍射</color>，造成<color=Light>衍射伤害</color>；后{7}段为<color=Highlight>千声翻涌·湮灭</color>，造成<color=Dark>湮灭伤害</color>，最后{8}段为<color=Highlight>千声翻涌·剑止万律</color>，造成<color=Wind>气动伤害</color>；
地面长按<color=Highlight>共鸣技能</color>施放<color=Highlight>千声翻涌·气动</color>，造成<color=Wind>气动伤害</color>并升空；
空中短按<color=Highlight>共鸣技能</color>进行至多{9}段的空中攻击，前{10}段为<color=Highlight>千声翻涌·湮灭空中攻击</color>，造成<color=Dark>湮灭伤害</color>，后{11}段为<color=Highlight>千声翻涌·气动空中攻击</color>，造成<color=Wind>气动伤害</color>并回复附近队伍中所有角色的生命值，最后{12}段为<color=Highlight>千声翻涌·气动下落攻击</color>，造成<color=Wind>气动伤害</color>，落地后一定时间内短按<color=Highlight>共鸣技能</color>可以施放<color=Highlight>千声翻涌·剑止万律</color>；
空中长按<color=Highlight>共鸣技能</color>也可以施放<color=Highlight>千声翻涌·气动下落攻击</color>。
<color=Highlight>千声翻涌</color>命中时可以触发<color=Highlight>雷陨</color>，对范围内的目标造成<color=Thunder>导电伤害</color>，此次伤害为<color=Highlight>共鸣技能伤害</color>。
<color=Highlight><te href=130903>临界共鸣</te></color>状态下，施放普攻后一定时间内短按<color=Highlight>共鸣技能</color>，将会依据普攻段数施放不同形态的<color=Highlight>千声翻涌</color>。 
<size=10></size>
<size=40><color=Title>【电涌】获取规则</color></size>
<color=Highlight>【<te href=130901>电涌</te>】</color>上限{13}点
<color=Highlight>变奏技能·不啻惊雷</color>、<color=Highlight>常态攻击·止戈</color>、<color=Highlight>共鸣技能·雷引</color>、<color=Highlight>普攻·克敌</color>造成伤害时，回复<color=Highlight>【<te href=130901>电涌</te>】</color>。 
<size=10></size>
<size=40><color=Title>【霆怒】获取规则</color></size>
<color=Highlight>【<te href=130902>霆怒</te>】</color>上限{14}点。
进入<color=Highlight><te href=130903>临界共鸣</te></color>状态时，获得<color=Highlight>【<te href=130902>霆怒</te>】</color>至上限，<color=Highlight>千声翻涌</color>造成伤害时，回复<color=Highlight>【<te href=130902>霆怒</te>】</color>。
# Hiện tại : <size=40><color=Title>Siêu Phụ Tải</color></size>
Khi <color=Highlight>【Điện Dũng】</color>đạt giới hạn, <color=Highlight>Kỹ Năng Cộng Hưởng</color>được thay bằng Kỹ Năng Cộng Hưởng <color=Highlight>Siêu Phụ Tải</color>, gây <color=Thunder>sát thương Điện Từ</color>.
Sau khi nhấn nhanh để thi triển Kỹ Năng Cộng Hưởng <color=Highlight>Siêu Phụ Tải</color>, xóa sạch <color=Highlight>【Điện Dũng】</color>và giúp đội nhận {0}% tăng tấn công, kéo dài {1} giây.
Sau khi nhấn giữ để thi triển Kỹ Năng Cộng Hưởng <color=Highlight>Siêu Phụ Tải</color>, xóa sạch <color=Highlight>【Điện Dũng】</color>và vào trạng thái <color=Highlight>Cộng Hưởng Tới Hạn</color>.
<size=10></size>
<size=40><color=Title>Cộng Hưởng Tới Hạn</color></size>
Ở trạng thái <color=Highlight>Cộng Hưởng Tới Hạn</color>, mở khóa Kỹ Năng Cộng Hưởng <color=Highlight>Thiên Thanh Phiên Dũng</color>, mỗi giây tiêu hao {2}% <color=Highlight>【Đình Nộ】</color>:
Nhấn <color=Highlight>Kỹ Năng Cộng Hưởng</color>trên mặt đất thực hiện tối đa {3} đoạn tấn công liên tục, {4} đoạn đầu là <color=Highlight>Thiên Thanh Phiên Dũng·Quang Phổ</color>, gây <color=Light>sát thương Quang Phổ</color>; {5} đoạn sau là <color=Highlight>Thiên Thanh Phiên Dũng·Hủy Diệt</color>, gây <color=Dark>sát thương Hủy Diệt</color>, {6} đoạn cuối là <color=Highlight>Thiên Thanh Phiên Dũng·Kiếm Chỉ Vạn Luật</color>, gây <color=Wind>sát thương Khí Động</color>; nếu khi thi triển <color=Highlight>Thiên Thanh Phiên Dũng</color>trên mặt đất mà cách mục tiêu khá xa, thì chỉ thi triển <color=Highlight>Thiên Thanh Phiên Dũng·Quang Phổ Truy Kích</color>, gây <color=Light>sát thương Quang Phổ</color>;
Nhấn giữ <color=Highlight>Kỹ Năng Cộng Hưởng</color>trên mặt đất thi triển <color=Highlight>Thiên Thanh Phiên Dũng·Khí Động</color>, gây <color=Wind>sát thương Khí Động</color>và bay lên;
Nhấn <color=Highlight>Kỹ Năng Cộng Hưởng</color>trên không thực hiện tối đa {7} đoạn tấn công trên không, {8} đoạn đầu là <color=Highlight>Thiên Thanh Phiên Dũng·Tấn Công Trên Không Hủy Diệt</color>, gây <color=Dark>sát thương Hủy Diệt</color>, {9} đoạn sau là <color=Highlight>Thiên Thanh Phiên Dũng·Tấn Công Trên Không Khí Động</color>, gây <color=Wind>sát thương Khí Động</color>và hồi HP cho tất cả nhân vật trong đội gần đó, {10} đoạn cuối là <color=Highlight>Thiên Thanh Phiên Dũng·Đòn Đáp Đất Khí Động</color>, gây <color=Wind>sát thương Khí Động</color>, sau khi tiếp đất nhấn <color=Highlight>Kỹ Năng Cộng Hưởng</color>có thể phái sinh <color=Highlight>Thiên Thanh Phiên Dũng·Kiếm Chỉ Vạn Luật</color>;
Nhấn giữ <color=Highlight>Kỹ Năng Cộng Hưởng</color>trên không cũng có thể thi triển <color=Highlight>Thiên Thanh Phiên Dũng·Đòn Đáp Đất Khí Động</color>.
Tất cả <color=Highlight>Thiên Thanh Phiên Dũng</color>đều sẽ kích hoạt <color=Highlight>Lôi Vẫn</color>, gây <color=Thunder>sát thương Điện Từ</color>cho mục tiêu, và giảm {11} giây thời gian hồi của Kỹ Năng Cộng Hưởng <color=Highlight>Siêu Phụ Tải</color>.
<size=10></size>
<size=40><color=Title>Quy tắc nhận 【Điện Dũng】</color></size>
Giới hạn <color=Highlight>【Điện Dũng】</color>là 120 điểm
Khi Đánh Thường và <color=Highlight>Kỹ Năng Cộng Hưởng</color>gây sát thương, hồi <color=Highlight>【Điện Dũng】</color>.
<size=10></size>
<size=40><color=Title>Quy tắc nhận 【Đình Nộ】</color></size>
Giới hạn <color=Highlight>【Đình Nộ】</color>là 100 điểm
Khi vào trạng thái <color=Highlight>Cộng Hưởng Tới Hạn</color>, nhận <color=Highlight>【Đình Nộ】</color>, khi <color=Highlight>Thiên Thanh Phiên Dũng</color>gây sát thương, hồi <color=Highlight>【Đình Nộ】</color>.
<size=10></size>

@@ lang_multi_text.db||MultiText||Term111004_Desc
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: <color=Highlight>山河水境</color>存在期间，穗穗施放<color=Highlight>延奏技能·渌水盈盈</color>时，会进入<color=Highlight>仙游碧落</color>状态，持续{0}秒。期间穗穗不是队伍中登场角色时，会依附于<color=Highlight>山河水境</color>之上进行飞仙演舞，并根据施放<color=Highlight>延奏技能·渌水盈盈</color>时消耗的<color=Highlight>【芳菲信】</color>，每隔一定时间进行一次<color=Highlight>翾舞</color>。
穗穗为队伍中登场角色时，暂停飞仙演舞。
<color=Highlight>山河水境</color>不存在时，退出<color=Highlight>仙游碧落</color>状态。
# Hiện tại : Trong thời gian <color=Highlight>Sơn Hà Thủy Cảnh</color> tồn tại, khi Tuệ Tuệ thi triển <color=Highlight>Kỹ Năng Diên Tấu·Lục Thủy Doanh Doanh</color>, sẽ tiến vào trạng thái <color=Highlight>Tiên Du Bích Lạc</color>. Trong thời gian đó Tuệ Tuệ sẽ bám trên <color=Highlight>Sơn Hà Thủy Cảnh</color> để múa tiên bay, và dựa theo <color=Highlight>【Phương Phi Tín】</color> đã tiêu hao khi thi triển <color=Highlight>Kỹ Năng Diên Tấu·Lục Thủy Doanh Doanh</color>, cứ cách một khoảng thời gian thêm hiệu quả nhất định cho mục tiêu bên trong <color=Highlight>Sơn Hà Thủy Cảnh</color>.

@@ lang_multi_text.db||MultiText||PhantomSkill_280042_DescriptionEx
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}', '{3}', '{4}', '{5}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 使用声骸技能，召唤万囮牢·朽躯，首次对敌人造成{0}生命上限的热熔伤害，期间多次碾压路径上的敌人，至多{5}次，每次造成{1}生命上限的热熔伤害。
在首位装配该声骸技能时，自身热熔伤害加成提升{2}，重击伤害加成提升{3}。
技能冷却：{4}秒
# Hiện tại : Dùng Kỹ Năng Echo, triệu hồi Vạn Ngoa Lao·Hủ Khu, gây tối đa ba đoạn sát thương Hỏa Liệt bằng {0} giới hạn HP cho mỗi kẻ địch.
Khi trang bị Kỹ Năng Echo này ở vị trí đầu, tăng {1} tăng sát thương Hỏa Liệt của bản thân, tăng {2} tăng sát thương Đánh Mạnh.
Thời gian hồi kỹ năng: {3} giây

@@ lang_multi_text.db||MultiText||WeRogueMapScoreText
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có ['{0}', '{1}']
# Gốc Trung: {0}
# Hiện tại : {0}/{1}

@@ lang_multi_text.db||MultiText||Text_FriendMyUid_Text
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: 特征码: {0}
# Hiện tại :  

@@ lang_multi_text.db||MultiText||Text_UserId_Text
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: 特征码：{0}
# Hiện tại : Ẩn ID

@@ lang_phantom.db||PhantomSkill||521
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||522
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||523
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||524
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||525
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||526
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||527
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||528
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||529
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||530
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||531
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||532
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
